-0.04077367	0.09670457	0.1332466	-0.050961163	0.064344205	0.02758194	0.04321503	0.026690735	-0.022981523	-0.020928279	0.050682075	-0.34488815	0.0020505392	0.046687458	0.19809373	-0.05742246
0.018121913	0.09341488	0.11700968	-0.033278745	0.05328223	0.012060157	0.03397735	-0.048383888	-0.10474364	0.04781753	0.09052292	-0.36128634	0.050643526	0.044049457	0.22438486	-0.09036343
0.05871944	0.12132895	0.16029154	-0.06979567	0.038925644	0.0811143	0.043389276	-0.02933138	-0.15732141	0.008404899	0.083242044	-0.39405784	0.12463383	0.13428827	0.21209744	-0.078266755
-0.019656334	0.06956614	0.083104506	-0.05782014	-0.009274157	-0.020117102	0.037049707	-0.02998922	-0.07203975	0.048567683	0.08555492	-0.32179582	0.045053642	0.04128028	0.18309143	-0.10499749
-0.06998483	0.12451003	0.12335972	-0.094138205	0.040695548	-0.015703335	0.11126043	0.05565813	-0.036643624	0.010660342	0.103541076	-0.32259578	-0.00985754	0.006426101	0.22240078	-0.15502492
-0.0111991465	0.04598727	0.06269222	-0.050745826	0.063720174	-0.004317149	0.044571966	0.04571525	-0.052505497	0.038729925	0.06094397	-0.28819445	0.0020413848	-0.006034153	0.22106898	-0.12227984
0.031543776	0.14608698	0.12846321	-0.06627019	0.046819635	-0.022053724	0.08010833	0.019113889	-0.023398785	0.030816536	0.039757673	-0.3689244	0.07411689	0.04899828	0.19971015	-0.100571126
-0.0043261335	0.013747421	0.08713073	-0.019358616	0.046947233	0.007505728	0.014992908	0.009024661	0.035367772	-0.028005574	0.04771356	-0.23325995	-0.03648666	0.03153099	0.08990653	-0.0701271
-0.05260203	0.07734982	0.10829069	-0.10774957	0.0009847309	0.020396572	0.08844159	0.01965714	-0.07418585	0.012916041	0.11666985	-0.31723815	0.0670675	0.04176792	0.21282838	-0.079631604
0.10705601	0.12575418	0.0731025	0.051429242	0.008889485	0.07335098	0.0358854	-0.0249392	-0.10085428	0.10772171	0.13850576	-0.247324	0.0984259	0.14170043	0.28830495	-0.092719436
0.049716607	0.07487083	0.04227221	-0.07246407	0.049542967	0.036455277	0.013486347	0.0065383664	-0.026142104	0.036893677	0.014288044	-0.19366524	0.04723436	0.02563254	0.20036785	-0.03335989
0.007404228	0.06158439	0.13437155	-0.041052423	0.0081832325	-0.008474348	0.07009622	-0.018098267	-0.08268543	-0.05357921	0.02201337	-0.26753396	0.07174149	0.023081154	0.17147832	-0.060767457
